time;G_gt;P_gt;t_gt;CDPs;VBVs;IGVs;VSVs;N_gtu;n_kvd;t_knd;t_tnd;G_fact;G_ogr;ST8s
08.04.2022 23:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
08.04.2022 23:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
08.04.2022 23:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
08.04.2022 23:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
08.04.2022 23:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
08.04.2022 23:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 0:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 0:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 0:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 0:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 0:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 0:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 1:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 1:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 1:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 1:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 1:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 1:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 2:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 2:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 2:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 2:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 2:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 2:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 3:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 3:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 3:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 3:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 3:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 3:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 4:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 4:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 4:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 4:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 4:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 4:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 5:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 5:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 5:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 5:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 5:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 5:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 6:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 6:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 6:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 6:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 6:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 6:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 7:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 7:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 7:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 7:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 7:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 7:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 8:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 8:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 8:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 8:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 8:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 8:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 9:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 9:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 9:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 9:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 9:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 9:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 10:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 10:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 10:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 10:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 10:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 10:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 11:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 11:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 11:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 11:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 11:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 11:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 12:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 12:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 12:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 12:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 12:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 12:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 13:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 13:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 13:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 13:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 13:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 13:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 14:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 14:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 14:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 14:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 14:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 14:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 15:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 15:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 15:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 15:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 15:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 15:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 16:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 16:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 16:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 16:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 16:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 16:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 17:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 17:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 17:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 17:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 17:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 17:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 18:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 18:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 18:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 18:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 18:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 18:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 19:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 19:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 19:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 19:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 19:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 19:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 20:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 20:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 20:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 20:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 20:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 20:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 21:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 21:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 21:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 21:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 21:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 21:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 22:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 22:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 22:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 22:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 22:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 22:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 23:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 23:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 23:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 23:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 23:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
09.04.2022 23:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 0:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 0:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 0:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 0:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 0:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 0:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 1:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 1:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 1:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 1:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 1:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 1:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 2:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 2:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 2:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 2:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 2:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 2:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 3:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 3:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 3:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 3:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 3:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 3:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 4:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 4:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 4:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 4:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 4:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 4:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 5:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 5:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 5:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 5:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 5:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 5:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 6:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 6:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 6:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 6:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 6:40;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 6:50;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 7:00;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 7:10;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 7:20;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
10.04.2022 7:30;11236.88574;4.51836;39.72341;-0.1;2.5;90.4;83.2;42.6;10238;5.3;861.79999;7462;8482;-0.1
